date    open   close      volume
                                     
2016-01-04  38.860  38.950   4614241.0
2016-01-05  38.900  40.220   5554070.0
2016-01-06  39.560  40.050   7243778.0
2016-01-07  39.380  40.510   8091327.0
2016-01-08  40.860  39.880   3512924.0
2016-01-11  39.960  39.680   3893059.0
2016-01-12  39.830  40.060   3859037.0
2016-01-13  40.160  38.850   3621485.0
2016-01-14  38.740  39.390   3440778.0
2016-01-15  37.990  37.790   5138388.0
2016-01-19  38.130  37.650   3051229.0
2016-01-20  37.150  37.360   4814351.0
2016-01-21  37.400  37.100   3829851.0
2016-01-22  37.860  37.850   3955756.0
2016-01-25  37.970  37.890   3027391.0
2016-01-26  38.170  39.430   2718628.0
2016-01-27  39.420  38.500   2304103.0
2016-01-28  38.640  38.670   1419050.0
2016-01-29  39.440  40.150   3566743.0
2016-02-01  40.040  40.590   3645991.0
2016-02-02  40.030  39.270   2974748.0
2016-02-03  39.550  38.340   5139654.0
2016-02-04  38.820  38.700   3778786.0
2016-02-05  39.050  35.660   7554588.0
2016-02-08  35.420  33.960   6731729.0
2016-02-09  33.750  33.890   8213983.0
2016-02-10  34.310  34.570   3776156.0
2016-02-11  33.780  34.030   3960539.0
2016-02-12  34.590  35.110   3200574.0
2016-02-16  35.780  36.450   4422525.0
2016-02-17  38.310  36.850   9705897.0
2016-02-18  37.110  36.630   4004846.0
2016-02-19  36.330  34.950   5286907.0
2016-02-22  35.560  35.830   4944571.0
2016-02-23  35.800  36.200   2826952.0
2016-02-24  36.160  36.780   7954498.0
2016-02-25  37.000  38.360   4313447.0
2016-02-26  37.360  37.470   4714902.0
2016-02-29  37.480  37.100   4386264.0
2016-03-01  37.030  38.650   4224342.0
2016-03-02  38.540  38.770   2544095.0
2016-03-03  39.500  38.970   6974775.0
2016-03-04  39.120  38.480   3446762.0
2016-03-07  38.240  38.640   4463354.0
2016-03-08  38.620  38.950   4638720.0
2016-03-09  39.000  38.200   6058677.0
2016-03-10  38.480  37.570   5178938.0
2016-03-11  37.840  37.750   6587091.0
2016-03-14  37.500  37.090   4344079.0
2016-03-15  36.760  36.770   3537235.0
2016-03-16  36.800  37.180   4939850.0
2016-03-17  37.180  37.160   4757040.0
2016-03-18  37.340  36.930   5395121.0
2016-03-21  37.430  37.350   2737929.0
2016-03-22  36.900  37.280   3132160.0
2016-03-23  37.170  37.070   3287677.0
2016-03-24  36.850  37.000   6775085.0
2016-03-28  36.980  37.040   2608088.0
2016-03-29  37.140  38.430   4809637.0
2016-03-30  38.540  38.440   2693715.0
2016-03-31  38.520  38.300   3831343.0
2016-04-01  38.060  39.360   6229218.0
2016-04-04  39.240  39.660   4075431.0
2016-04-05  39.340  39.140   3926212.0
2016-04-06  39.310  39.100   2772454.0
2016-04-07  38.750  38.820   4579519.0
2016-04-08  38.980  38.700   1873153.0
2016-04-11  38.770  38.640   1819210.0
2016-04-12  38.600  38.890   3305729.0
2016-04-13  39.120  38.850   2653282.0
2016-04-14  38.810  38.810   2068330.0
2016-04-15  38.990  39.290   6091534.0
2016-04-18  39.120  39.250   8172074.0
2016-04-19  39.360  39.845   8717664.0
2016-04-20  39.960  40.150   6149979.0
2016-04-21  40.100  40.250   4133764.0
2016-04-22  40.220  40.220   3651997.0
2016-04-25  40.300  41.180   6979698.0
2016-04-26  41.840  39.330  14907585.0
2016-04-27  39.450  39.700   7511814.0
2016-04-28  39.620  39.760   4344520.0
2016-04-29  39.400  39.280   5389105.0
2016-05-02  39.360  39.990   3703592.0
2016-05-03  39.830  39.660   3310492.0
2016-05-04  39.510  39.100   3750410.0
2016-05-05  39.100  39.250   3887762.0
2016-05-06  39.000  39.490   2565999.0
2016-05-09  39.580  39.900   2119034.0
2016-05-10  39.970  40.810   6717894.0
2016-05-11  40.660  40.820   3996967.0
2016-05-12  40.830  40.720   4033933.0
2016-05-13  40.560  40.640   3433979.0
2016-05-16  40.550  40.620   3023437.0
2016-05-17  40.420  40.720   7527063.0
2016-05-18  40.720  40.680   5051805.0
2016-05-19  40.420  40.810   3001343.0
2016-05-20  40.980  41.700   6966921.0
2016-05-23  41.560  41.640   4274307.0
2016-05-24  41.690  41.870   4371536.0
2016-05-25  41.930  42.120   2311671.0
2016-05-26  41.910  42.630   3565561.0
2016-05-27  42.510  42.540   2337578.0
2016-05-31  42.450  42.760   3858782.0
2016-06-01  42.500  42.620   4443732.0
2016-06-02  42.750  43.190   4664487.0
2016-06-03  43.180  43.630   3492011.0
2016-06-06  43.560  43.070   5356814.0
2016-06-07  43.250  43.740   2628548.0
2016-06-08  43.800  43.910   2524851.0
2016-06-09  43.620  43.080   3509668.0
2016-06-10  42.470  41.930   4821454.0
2016-06-13  41.700  42.070   4009722.0
2016-06-14  42.000  42.350   2958599.0
2016-06-15  42.200  41.660   4307447.0
2016-06-16  41.450  41.760   3057422.0
2016-06-17  41.870  41.770   4239432.0
2016-06-20  42.060  42.280   2461454.0
2016-06-21  42.220  42.920   2290544.0
2016-06-22  42.810  42.700   1908998.0
2016-06-23  43.180  43.670   1872207.0
2016-06-24  41.290  41.100   8258285.0
2016-06-27  40.850  41.200   4128870.0
2016-06-28  41.510  42.510   3883580.0
2016-06-29  42.700  43.450   4106013.0
2016-06-30  43.370  43.270   3439940.0
2016-07-01  43.160  42.990   2326132.0
2016-07-05  43.000  43.210   2467050.0
2016-07-06  43.090  43.150   3810151.0
2016-07-07  43.210  42.960   1517075.0
2016-07-08  43.200  43.580   2392363.0
2016-07-11  43.770  44.040   2739015.0
2016-07-12  44.100  43.640   2279682.0
2016-07-13  43.910  44.210   2429094.0
2016-07-14  44.500  44.030   2832404.0
2016-07-15  44.340  44.410   3031697.0
2016-07-18  44.640  44.370   1916224.0
2016-07-19  44.310  44.380   1321699.0
2016-07-20  44.290  44.540   1647663.0
2016-07-21  44.630  44.670   2910762.0
2016-07-22  44.930  45.440   2312377.0
2016-07-25  45.500  45.040   3872748.0
2016-07-26  45.000  44.980   3181005.0
2016-07-27  45.850  45.640   7307514.0
2016-07-28  45.610  46.220   3421991.0
2016-07-29  46.230  46.340   3236981.0
2016-08-01  46.540  47.070   3375732.0
2016-08-02  46.910  46.810   2175908.0
2016-08-03  46.800  47.210   3376704.0
2016-08-04  47.230  47.330   1852456.0
2016-08-05  47.400  47.780   2399110.0
2016-08-08  47.730  47.610   3054978.0
2016-08-09  47.840  47.640   1782839.0
2016-08-10  47.750  47.200   2064190.0
2016-08-11  47.110  46.830   2543713.0
2016-08-12  46.610  46.950   1703990.0
2016-08-15  47.130  46.770   1779081.0
2016-08-16  46.740  46.240   1726111.0
2016-08-17  46.340  46.380   3559987.0
2016-08-18  46.350  46.980   2964371.0
2016-08-19  46.800  46.270   1729003.0
2016-08-22  46.270  46.710   1408912.0
2016-08-23  46.960  46.830   1563806.0
2016-08-24  46.660  46.210   1615832.0
2016-08-25  46.310  46.280   1151146.0
2016-08-26  46.420  45.960   2051956.0
2016-08-29  46.640  46.730   2613159.0
