date      open   close      volume
                                       
2016-01-04  141.3800  140.50   5719241.0
2016-01-05  140.9900  141.07   3349871.0
2016-01-06  138.8300  138.83   4253790.0
2016-01-07  136.3800  133.01   7012058.0
2016-01-08  133.7000  129.99   5776684.0
2016-01-11  130.8500  130.21   5551438.0
2016-01-12  131.5800  131.92   4171096.0
2016-01-13  132.7000  128.12   5073095.0
2016-01-14  129.5900  129.20   6517453.0
2016-01-15  125.8000  125.63   6665940.0
2016-01-19  127.0600  126.06   5478511.0
2016-01-20  124.0000  122.14   7635893.0
2016-01-21  122.7700  123.40   5544963.0
2016-01-22  124.4200  124.61   5259601.0
2016-01-25  124.6000  124.01   4551032.0
2016-01-26  124.9800  128.01   5432256.0
2016-01-27  119.9000  116.58  27933374.0
2016-01-28  117.1000  118.01  10708345.0
2016-01-29  118.1400  120.13   9195206.0
2016-02-01  119.6400  121.56   6812827.0
2016-02-02  119.6900  117.52   8645098.0
2016-02-03  118.8000  121.87   7361035.0
2016-02-04  121.1200  123.61   5834171.0
2016-02-05  123.6300  122.56   6186551.0
2016-02-08  120.6700  119.47   6451319.0
2016-02-09  117.9800  118.88   4136615.0
2016-02-10  118.1600  116.36   4885437.0
2016-02-11  113.1800  108.44  33734476.0
2016-02-12  105.1200  108.63  12973183.0
2016-02-16  109.7300  112.60   7587621.0
2016-02-17  114.0300  116.34   6617451.0
2016-02-18  116.9100  117.57   6488674.0
2016-02-19  117.3100  115.16   6920609.0
2016-02-22  116.5500  117.39   4930150.0
2016-02-23  116.9700  116.90   3761995.0
2016-02-24  115.3700  115.59   6856785.0
2016-02-25  116.3500  116.82   4666597.0
2016-02-26  117.7500  118.16   3757759.0
2016-02-29  118.1200  118.18   4569117.0
2016-03-01  119.0100  119.96   4595366.0
2016-03-02  119.6300  119.65   4292190.0
2016-03-03  118.8400  119.61   3404500.0
2016-03-04  120.1700  121.07   4421538.0
2016-03-07  120.8000  122.90   4492729.0
2016-03-08  121.9800  122.35   5245967.0
2016-03-09  122.3800  122.86   3380229.0
2016-03-10  123.1400  122.94   4110543.0
2016-03-11  124.1300  124.63   3260095.0
2016-03-14  123.9300  126.34   4282901.0
2016-03-15  125.5500  126.36   3717494.0
2016-03-16  126.2400  127.57   5154713.0
2016-03-17  128.0700  130.70   5800939.0
2016-03-18  131.2400  133.96   9108270.0
2016-03-21  133.4600  135.86   5670920.0
2016-03-22  135.1400  135.12   4988386.0
2016-03-23  134.9900  132.86   4360844.0
2016-03-24  131.6100  132.12   4573148.0
2016-03-28  132.5300  131.29   3352222.0
2016-03-29  129.8300  130.88   4910240.0
2016-03-30  131.4800  128.58   5947918.0
2016-03-31  128.0900  126.94   8758093.0
2016-04-01  126.2300  126.96   5327834.0
2016-04-04  126.5400  126.34   5035241.0
2016-04-05  126.1500  127.03   4660145.0
2016-04-06  127.1600  127.93   3998013.0
2016-04-07  127.0000  127.00   4596320.0
2016-04-08  128.0400  127.88   3939820.0
2016-04-11  128.2500  127.91   3611543.0
2016-04-12  127.6200  129.47   4234105.0
2016-04-13  130.4900  131.14   3514770.0
2016-04-14  131.5000  130.85   4527589.0
2016-04-15  130.9500  131.13   5008673.0
2016-04-18  130.6400  131.97   3056130.0
2016-04-19  132.5700  132.68   2930833.0
2016-04-20  128.5500  130.57   6799035.0
2016-04-21  130.9800  130.74   4799388.0
2016-04-22  131.0900  131.05   3858140.0
2016-04-25  130.4500  130.75   4600056.0
2016-04-26  131.2500  133.24   6103130.0
2016-04-27  133.2000  137.08   6930700.0
2016-04-28  136.2900  134.80   4936111.0
2016-04-29  134.4200  134.80   3716644.0
2016-05-02  134.3800  134.01   3703832.0
2016-05-03  132.7000  132.49   4028700.0
2016-05-04  131.5900  130.89   3340334.0
2016-05-05  131.7300  132.08   4199192.0
2016-05-06  132.1100  133.26   2465916.0
2016-05-09  132.8000  132.10   3431065.0
2016-05-10  133.1800  134.72   3378345.0
2016-05-11  133.8100  133.00   3284133.0
2016-05-12  133.4900  134.42   4591261.0
2016-05-13  133.7400  132.12   3965859.0
2016-05-16  131.6300  134.14   3165440.0
2016-05-17  133.6200  132.56   4031994.0
2016-05-18  132.4500  130.99   4060391.0
2016-05-19  130.2400  128.08   5061552.0
2016-05-20  129.1300  127.39   3297732.0
2016-05-23  127.4000  127.58   3977167.0
2016-05-24  127.7600  127.50   5101559.0
2016-05-25  128.0000  128.86   4656798.0
2016-05-26  128.4800  129.31   2586116.0
2016-05-27  128.9600  129.22   3043644.0
2016-05-31  129.8800  126.15   6893758.0
2016-06-01  126.0000  126.41   4679140.0
2016-06-02  126.6500  126.85   4802106.0
2016-06-03  126.4200  127.38   5484669.0
2016-06-06  127.6000  131.90   6995916.0
2016-06-07  132.4100  131.93   4423983.0
2016-06-08  132.5200  133.00   3883726.0
2016-06-09  132.1000  133.10   3811169.0
2016-06-10  131.7600  131.14   3828593.0
2016-06-13  130.7900  129.92   3645024.0
2016-06-14  129.6300  130.50   3716959.0
2016-06-15  130.8800  130.16   3324652.0
2016-06-16  129.3200  129.37   4066106.0
2016-06-17  129.8300  129.82   6739624.0
2016-06-20  131.3600  132.75   4331887.0
2016-06-21  133.1900  131.52   2841040.0
2016-06-22  132.1000  131.77   2640944.0
2016-06-23  133.9100  133.55   4113696.0
2016-06-24  128.1400  126.52   9706240.0
2016-06-27  125.6800  122.70   6251280.0
2016-06-28  124.5000  123.89   4437983.0
2016-06-29  125.4900  126.99   4916718.0
2016-06-30  127.0800  129.87   4110845.0
2016-07-01  129.5400  129.69   3247885.0
2016-07-05  128.4300  126.97   4828971.0
2016-07-06  127.2500  126.96   3981574.0
2016-07-07  126.9200  127.17   3050067.0
2016-07-08  128.6000  130.09   3597822.0
2016-07-11  130.8400  132.04   3929575.0
2016-07-12  132.8000  130.81   4317968.0
2016-07-13  131.2800  130.11   3061397.0
2016-07-14  131.6300  131.55   3979813.0
2016-07-15  131.8000  132.39   2940790.0
2016-07-18  132.3800  133.43   3338398.0
2016-07-19  132.9100  134.66   3390031.0
2016-07-20  134.5500  134.72   2669691.0
2016-07-21  134.7600  133.53   2853331.0
2016-07-22  131.7500  133.47   4844935.0
2016-07-25  133.1800  132.94   3078497.0
2016-07-26  132.9000  134.85   4666760.0
2016-07-27  136.1400  135.96   5657810.0
2016-07-28  135.4000  133.01   5142388.0
2016-07-29  133.0500  133.66   3559058.0
2016-08-01  133.2100  133.21   3067127.0
2016-08-02  132.9500  131.60   3156760.0
2016-08-03  131.7700  131.87   2359275.0
2016-08-04  132.0000  131.21   3009006.0
2016-08-05  132.2100  131.73   3120136.0
2016-08-08  132.1400  132.19   2443769.0
2016-08-09  132.7300  132.62   3013939.0
2016-08-10  132.1000  132.28   2642249.0
2016-08-11  132.8500  133.00   2275674.0
2016-08-12  132.9000  133.10   2522523.0
2016-08-15  133.7000  134.66   2812634.0
2016-08-16  134.1500  135.00   2759206.0
2016-08-17  134.8500  134.72   2854630.0
2016-08-18  134.7200  135.00   2030826.0
2016-08-19  134.5000  134.44   1922645.0
2016-08-22  134.3000  134.99   2520722.0
2016-08-23  135.3200  134.14   3481863.0
2016-08-24  134.0100  133.29   2133381.0
2016-08-25  133.3000  132.98   1921322.0
2016-08-26  133.5000  132.23   1973740.0
2016-08-29  132.7200  132.90   2380035.0
2016-08-30  133.1900  130.81   3437290.0
2016-08-31  130.8300  129.45   3639176.0
2016-09-01  130.0300  129.90   2807237.0
2016-09-02  130.8900  131.16   2631047.0
2016-09-06  131.6300  132.99   4151796.0
2016-09-07  132.4800  132.64   2198386.0
2016-09-08  132.3200  132.90   2618307.0
2016-09-09  131.9400  128.53   4892944.0
2016-09-12  126.8780  130.12   6381112.0
2016-09-13  129.2200  128.76   4552399.0
2016-09-14  128.9100  127.67   3955392.0
2016-09-15  127.5700  127.77   3476584.0
2016-09-16  127.7100  126.70   8035566.0
2016-09-19  127.5000  127.48   3168098.0
2016-09-20  127.9500  127.79   2639279.0
2016-09-21  128.1800  130.56   3227758.0
