date    open  close     volume
                                   
2016-01-04  21.570  20.95   691998.0
2016-01-05  21.000  21.87   406298.0
2016-01-06  21.680  21.68   263291.0
2016-01-07  21.360  21.50   476385.0
2016-01-08  21.570  20.83   734773.0
2016-01-11  20.910  21.00  1029682.0
2016-01-12  21.160  20.98   823433.0
2016-01-13  20.960  20.30   470167.0
2016-01-14  20.380  19.73   833873.0
2016-01-15  19.300  19.45   811110.0
2016-01-19  19.700  19.55   682490.0
2016-01-20  19.350  19.40  1139330.0
2016-01-21  19.540  19.71   883937.0
2016-01-22  19.860  20.00   871934.0
2016-01-25  19.980  19.81   792417.0
2016-01-26  19.550  19.74  1469998.0
2016-01-27  19.640  19.27   711240.0
2016-01-28  19.390  18.83  1045403.0
2016-01-29  19.020  19.58   799741.0
2016-02-01  19.400  19.53   847039.0
2016-02-02  19.510  19.39  1086466.0
2016-02-03  19.500  19.35   678428.0
2016-02-04  19.350  19.18   395035.0
2016-02-05  19.070  18.57   436703.0
2016-02-08  18.480  17.49   686709.0
2016-02-09  17.300  17.11   694823.0
2016-02-10  17.200  16.97   692864.0
2016-02-11  16.700  16.70   452067.0
2016-02-12  16.830  17.26   630317.0
2016-02-16  17.420  17.91   974730.0
2016-02-17  17.980  18.36  1065280.0
2016-02-18  18.240  18.48   660618.0
2016-02-19  18.430  18.46   523779.0
2016-02-22  18.580  18.61   399799.0
2016-02-23  18.600  18.53   319083.0
2016-02-24  18.530  18.79   408944.0
2016-02-25  18.870  19.53  1464181.0
2016-02-26  19.490  19.09   350260.0
2016-02-29  19.090  19.16   600640.0
2016-03-01  19.290  20.31   749287.0
2016-03-02  20.230  20.75   919837.0
2016-03-03  20.660  20.74   402917.0
2016-03-04  20.740  20.83   690573.0
2016-03-07  20.650  20.96   855422.0
2016-03-08  21.020  20.40   605829.0
2016-03-09  20.450  20.38   473369.0
2016-03-10  20.430  20.12   455339.0
2016-03-11  20.380  20.60   758270.0
2016-03-14  20.600  20.66   268340.0
2016-03-15  20.500  20.64   284369.0
2016-03-16  20.530  21.05   517294.0
2016-03-17  21.030  21.56   434544.0
2016-03-18  21.670  21.18   739112.0
2016-03-21  21.090  20.89   490869.0
2016-03-22  20.810  20.98   767717.0
2016-03-23  20.740  20.80   467901.0
2016-03-24  20.680  20.76   724989.0
2016-03-28  20.830  20.57   984162.0
2016-03-29  20.620  21.56   777311.0
2016-03-30  21.600  21.71   530627.0
2016-03-31  21.710  21.85   340132.0
2016-04-01  21.730  22.01   605753.0
2016-04-04  21.980  21.88   425872.0
2016-04-05  21.720  21.83   368607.0
2016-04-06  22.190  22.17   595357.0
2016-04-07  22.080  21.97   573453.0
2016-04-08  22.130  22.39   462577.0
2016-04-11  22.430  22.74   745494.0
2016-04-12  22.720  22.58   671507.0
2016-04-13  22.690  22.70   488024.0
2016-04-14  22.720  22.66   325934.0
2016-04-15  22.620  22.78   282919.0
