date   open  close      volume
                                   
2016-01-04  17.67  17.59   8618102.0
2016-01-05  17.66  17.57  11622155.0
2016-01-06  17.02  16.02  10378112.0
2016-01-07  15.71  16.58   8536752.0
2016-01-08  16.78  17.20   9737099.0
2016-01-11  17.08  16.00  13468601.0
2016-01-12  16.32  15.48  10974470.0
2016-01-13  15.71  15.70  10984285.0
2016-01-14  15.85  16.31   9906775.0
2016-01-15  15.47  16.41   9172247.0
2016-01-19  16.53  16.43  11946099.0
2016-01-20  16.05  17.15  13646173.0
2016-01-21  16.95  18.65  14184306.0
2016-01-22  19.36  19.54  11941044.0
2016-01-25  18.94  18.40  12120496.0
2016-01-26  18.81  19.43   6170558.0
2016-01-27  19.27  19.52   8959076.0
2016-01-28  20.40  19.39  12925008.0
2016-01-29  19.68  20.75   9220271.0
2016-02-01  20.24  20.56   9387954.0
2016-02-02  20.17  20.39  15546757.0
2016-02-03  20.82  21.17   9322786.0
2016-02-04  21.07  20.90  10800823.0
2016-02-05  20.79  20.66   8257910.0
2016-02-08  20.31  20.92  13119609.0
2016-02-09  20.42  19.59  12781901.0
2016-02-10  19.49  19.75   8300420.0
2016-02-11  19.27  19.87   8201909.0
2016-02-12  20.21  19.75   7248428.0
2016-02-16  20.09  19.26   8949992.0
2016-02-17  19.41  20.49   6714847.0
2016-02-18  20.53  19.55   9190763.0
2016-02-19  19.35  19.91  11493848.0
2016-02-22  20.44  21.54   9208344.0
2016-02-23  20.33  19.26  76175110.0
2016-02-24  18.92  19.71  14558917.0
2016-02-25  19.71  19.41  12465448.0
2016-02-26  20.13  20.44  10950196.0
2016-02-29  20.35  20.13  13897213.0
2016-03-01  20.39  20.99  11277389.0
2016-03-02  20.86  22.05   9646351.0
2016-03-03  21.89  22.17  10156200.0
2016-03-04  22.52  21.47  10681979.0
2016-03-07  21.44  22.39  12308668.0
2016-03-08  22.02  21.37   8763855.0
2016-03-09  21.86  21.25  22277883.0
2016-03-10  20.68  21.91  12204276.0
2016-03-11  22.41  21.96   5833690.0
2016-03-14  21.57  22.10   5385609.0
2016-03-15  21.87  22.58   5829570.0
2016-03-16  22.60  22.94   6480832.0
2016-03-17  23.25  22.76   6494797.0
2016-03-18  22.89  22.77   9133447.0
2016-03-21  22.64  21.79   7292581.0
2016-03-22  21.80  21.77   5288225.0
2016-03-23  21.63  21.47   5256532.0
2016-03-24  21.02  21.97   5672833.0
2016-03-28  22.00  22.06   5571646.0
2016-03-29  21.67  22.64   4779606.0
2016-03-30  22.88  22.71   4798472.0
2016-03-31  22.74  22.71   6860138.0
2016-04-01  22.26  22.51   5176844.0
2016-04-04  22.61  22.70   6589447.0
2016-04-05  22.42  22.32   7657861.0
2016-04-06  22.35  22.35   6151738.0
2016-04-07  22.30  23.27   5166685.0
2016-04-08  23.71  23.48   5596439.0
2016-04-11  23.49  22.91   5525024.0
2016-04-12  23.13  23.79   6140256.0
2016-04-13  23.78  23.20   6176320.0
2016-04-14  23.14  22.81   6293355.0
2016-04-15  22.60  23.03   6105158.0
2016-04-18  22.39  23.41   4518504.0
2016-04-19  23.70  23.48   4796810.0
2016-04-20  23.40  23.52   4432045.0
2016-04-21  23.46  22.83   5989743.0
2016-04-22  23.00  23.26   5509942.0
2016-04-25  22.88  22.29  12323856.0
2016-04-26  22.41  22.81   7699726.0
2016-04-27  23.08  24.07   9104960.0
2016-04-28  23.79  23.58   8760592.0
2016-04-29  23.71  23.40   8403157.0
2016-05-02  23.33  24.24   7860726.0
2016-05-03  24.03  23.88   6052803.0
2016-05-04  24.29  23.84   6109635.0
2016-05-05  24.37  24.19   5736778.0
2016-05-06  23.79  23.81   5618582.0
2016-05-09  23.65  24.01   4809365.0
2016-05-10  24.14  24.62   4799242.0
2016-05-11  24.37  24.49   3658312.0
2016-05-12  24.80  24.40   3069854.0
2016-05-13  24.19  23.81   3843545.0
2016-05-16  24.11  23.77   4983788.0
2016-05-17  23.91  23.87   4361337.0
2016-05-18  23.78  23.17   6748898.0
2016-05-19  22.81  23.19   6565588.0
2016-05-20  23.38  23.17   3297922.0
2016-05-23  22.89  23.34   3338929.0
2016-05-24  23.43  23.30   2817502.0
2016-05-25  23.57  23.99   3625181.0
2016-05-26  24.23  23.69   3295625.0
2016-05-27  23.69  23.61   4367694.0
2016-05-31  24.02  23.97   6510763.0
2016-06-01  23.82  24.67   5308768.0
2016-06-02  24.36  24.74   3600379.0
2016-06-03  24.79  24.23   5331970.0
2016-06-06  24.65  24.51   4479797.0
2016-06-07  24.61  25.43   5806474.0
2016-06-08  25.70  25.03   4667821.0
2016-06-09  24.85  25.90   5877915.0
2016-06-10  25.56  25.05   4325659.0
2016-06-13  24.92  25.09   4192034.0
2016-06-14  25.02  24.65   3821318.0
2016-06-15  24.63  24.54   4644874.0
2016-06-16  24.26  24.40   3991578.0
2016-06-17  24.66  24.66   6384435.0
2016-06-20  25.04  25.13   3854818.0
2016-06-21  24.98  25.47   2784955.0
2016-06-22  25.52  25.23   3254676.0
2016-06-23  25.39  25.25   2472261.0
2016-06-24  24.53  24.74   6339596.0
2016-06-27  24.53  24.06   4771092.0
2016-06-28  24.56  25.99   5681938.0
2016-06-29  26.28  25.39   5448125.0
2016-06-30  25.33  25.74   5241368.0
2016-07-01  25.81  25.83   5015474.0
2016-07-05  25.26  25.37   4296391.0
2016-07-06  25.28  25.84   3299902.0
2016-07-07  26.16  25.42   4924068.0
2016-07-08  25.85  25.44   4312672.0
2016-07-11  25.50  25.60   3111394.0
2016-07-12  26.00  25.91   4477727.0
2016-07-13  25.96  25.70   3990168.0
2016-07-14  26.14  25.21   2515867.0
2016-07-15  25.45  25.06   2783230.0
2016-07-18  25.08  25.35   2988112.0
