date     open   close      volume
                                      
2016-01-04  135.600  135.95   5229231.0
2016-01-05  136.760  135.85   3924785.0
2016-01-06  134.380  135.17   4310774.0
2016-01-07  133.700  132.86   7024500.0
2016-01-08  133.180  131.63   4762583.0
2016-01-11  131.810  133.23   4974236.0
2016-01-12  133.650  132.90   5078360.0
2016-01-13  133.500  131.17   4700115.0
2016-01-14  131.930  132.91   5709426.0
2016-01-15  130.010  130.03   9007945.0
2016-01-19  130.110  128.11   9955973.0
2016-01-20  118.460  121.86  16157769.0
2016-01-21  121.300  122.91   8851531.0
2016-01-22  124.670  122.50   9238219.0
2016-01-25  122.100  122.08   5445560.0
2016-01-26  122.250  122.59   4617414.0
2016-01-27  122.730  120.96   5025161.0
2016-01-28  121.260  122.22   3942537.0
2016-01-29  123.280  124.79   8248077.0
2016-02-01  124.400  124.83   3574834.0
2016-02-02  123.670  122.94   3287218.0
2016-02-03  123.990  124.72   6223424.0
2016-02-04  125.080  127.65   5265650.0
2016-02-05  127.220  128.57   7176765.0
2016-02-08  126.000  126.98   7363893.0
2016-02-09  126.120  124.07   5956138.0
2016-02-10  125.000  120.19   6462375.0
2016-02-11  118.780  117.85   7307503.0
2016-02-12  119.260  121.04   4935670.0
2016-02-16  121.830  122.74   4061066.0
2016-02-17  123.710  126.10   4820982.0
2016-02-18  130.000  132.45   9951438.0
2016-02-19  132.360  133.08   5125276.0
2016-02-22  133.840  133.77   4457444.0
2016-02-23  133.140  132.40   3439631.0
2016-02-24  131.550  132.80   4122421.0
2016-02-25  133.290  134.50   4358205.0
2016-02-26  134.510  132.03   4385699.0
2016-02-29  132.000  131.03   4427472.0
2016-03-01  132.240  134.37   3788084.0
2016-03-02  133.700  136.30   5217230.0
2016-03-03  137.220  137.80   5155978.0
2016-03-04  137.535  137.80   3968423.0
2016-03-07  137.280  140.15   5170228.0
2016-03-08  139.710  139.07   5537856.0
2016-03-09  139.310  140.41   4406304.0
2016-03-10  141.240  140.19   4020024.0
2016-03-11  141.730  142.36   4421748.0
2016-03-14  142.010  142.78   4047634.0
2016-03-15  141.740  142.96   3707538.0
2016-03-16  142.620  144.79   4221939.0
2016-03-17  144.780  147.04   5821180.0
2016-03-18  147.400  147.09  12088126.0
2016-03-21  147.300  148.63   3721463.0
2016-03-22  148.060  148.10   4081924.0
2016-03-23  148.000  145.40   4763987.0
2016-03-24  144.980  147.95   5044335.0
2016-03-28  147.750  148.40   3265084.0
2016-03-29  147.590  149.33   3138545.0
2016-03-30  149.950  148.41   3330841.0
2016-03-31  149.790  151.45   6780132.0
2016-04-01  150.510  152.52   3925181.0
2016-04-04  152.340  152.07   3930319.0
2016-04-05  151.430  150.00   3336952.0
2016-04-06  149.900  150.02   4194265.0
2016-04-07  149.070  148.25   3662508.0
2016-04-08  149.060  149.35   3293512.0
2016-04-11  150.260  149.25   3845918.0
2016-04-12  149.610  149.63   3595549.0
2016-04-13  150.750  151.23   3167970.0
2016-04-14  151.500  151.16   3176300.0
