date    open  close      volume
                                    
2016-01-04  71.590  71.61   2039839.0
2016-01-05  72.070  71.87   2210468.0
2016-01-06  71.290  72.01   2503981.0
2016-01-07  71.090  70.37   1933206.0
2016-01-08  71.340  71.48   3157399.0
2016-01-11  71.670  71.55   1184403.0
2016-01-12  71.960  71.47   1645503.0
2016-01-13  71.540  70.90   1365630.0
2016-01-14  70.950  71.67   1681041.0
2016-01-15  70.310  70.67   2252297.0
2016-01-19  71.020  71.24   1529878.0
2016-01-20  70.770  70.10   2496628.0
2016-01-21  70.120  69.96   2301113.0
2016-01-22  70.660  71.61   1366213.0
2016-01-25  71.200  70.51   1289336.0
2016-01-26  70.340  71.20   2239654.0
2016-01-27  71.420  71.57   1244776.0
2016-01-28  72.140  72.79   1580620.0
2016-01-29  73.100  73.44   2324941.0
2016-02-01  73.320  73.59   2443787.0
2016-02-02  73.040  72.38   2210988.0
2016-02-03  72.470  72.34   1897244.0
2016-02-04  72.020  71.83   1616174.0
2016-02-05  72.160  71.84   2252953.0
2016-02-08  71.280  71.31   2469578.0
2016-02-09  70.630  71.40   2660347.0
2016-02-10  71.790  70.86   3244865.0
2016-02-11  72.500  73.69   5266927.0
2016-02-12  74.330  74.97   2599412.0
2016-02-16  74.340  75.19   3284737.0
2016-02-17  75.100  75.75   2535521.0
2016-02-18  75.840  75.79   2039388.0
2016-02-19  75.610  75.52   2124650.0
2016-02-22  75.180  73.82   3852859.0
2016-02-23  73.550  74.12   2809457.0
2016-02-24  73.920  73.91   2257021.0
2016-02-25  74.140  74.91   2083366.0
2016-02-26  74.580  73.45   2872197.0
2016-02-29  73.240  74.02   2097511.0
2016-03-01  74.560  74.17   1841568.0
2016-03-02  73.900  75.09   3353571.0
2016-03-03  74.710  74.84   2162967.0
2016-03-04  74.840  75.23   1701264.0
2016-03-07  74.940  74.93   1456567.0
2016-03-08  74.640  74.84   1221502.0
2016-03-09  75.250  75.20   1299110.0
2016-03-10  75.200  75.24   1366944.0
2016-03-11  75.500  75.53   1206023.0
2016-03-14  75.300  74.95   2089719.0
2016-03-15  74.520  75.09   1208033.0
2016-03-16  75.350  75.63   1732206.0
2016-03-17  75.920  76.44   2155587.0
2016-03-18  76.530  76.16   2632195.0
2016-03-21  75.790  75.49   1480874.0
2016-03-22  75.260  74.43   2415945.0
2016-03-23  74.340  75.04   1841213.0
2016-03-24  74.930  75.44   1212196.0
2016-03-28  75.370  75.67   1088290.0
2016-03-29  75.780  76.59   1841462.0
2016-03-30  76.850  76.83   1698891.0
2016-03-31  76.530  76.55   1902340.0
2016-04-01  75.710  77.86   2277432.0
2016-04-04  77.880  78.07   2986497.0
2016-04-05  77.900  76.81   1991676.0
2016-04-06  78.000  77.78   2315942.0
2016-04-07  77.580  77.11   1232615.0
2016-04-08  77.210  77.25    819002.0
2016-04-11  77.360  76.99   1091836.0
2016-04-12  77.050  77.34    912843.0
2016-04-13  77.500  76.67   1685871.0
2016-04-14  76.690  76.46   2205827.0
2016-04-15  76.510  77.55   2237544.0
2016-04-18  77.410  77.67   1399189.0
2016-04-19  77.690  77.60   1541783.0
2016-04-20  77.540  76.71   1373316.0
2016-04-21  76.750  74.99   1862255.0
2016-04-22  75.070  75.28   1210576.0
2016-04-25  75.150  75.80   1312075.0
2016-04-26  75.910  75.32   1767864.0
2016-04-27  75.560  76.39   1397087.0
2016-04-28  75.920  76.48    859542.0
2016-04-29  76.410  76.81   1300545.0
2016-05-02  77.000  77.44   1427305.0
2016-05-03  77.130  76.85   1873166.0
2016-05-04  76.550  77.02   3060165.0
2016-05-05  75.900  75.05   3398554.0
2016-05-06  74.910  75.02   3021151.0
2016-05-09  75.000  75.34   2101707.0
2016-05-10  75.660  76.37   2004344.0
2016-05-11  76.250  76.18   1941009.0
2016-05-12  76.720  77.31   2172287.0
2016-05-13  77.110  77.19   2378564.0
2016-05-16  77.010  77.23   1622586.0
2016-05-17  76.930  75.42   2099800.0
2016-05-18  75.300  75.04   3177753.0
2016-05-19  74.830  75.24   1877265.0
2016-05-20  75.220  74.30   2587367.0
2016-05-23  74.300  74.41   1739239.0
2016-05-24  74.450  74.65   1758741.0
2016-05-25  74.710  74.75   1479081.0
2016-05-26  74.800  75.33   1669626.0
2016-05-27  74.980  74.49   1434569.0
2016-05-31  74.480  74.37   3182342.0
2016-06-01  74.400  74.90   2129487.0
2016-06-02  74.780  74.53   1214234.0
2016-06-03  74.570  75.13   1636805.0
2016-06-06  75.140  74.52   1117400.0
2016-06-07  74.530  75.16   1971457.0
2016-06-08  75.170  76.08   2052023.0
2016-06-09  76.040  77.69   3129659.0
2016-06-10  77.350  78.12   3924099.0
2016-06-13  78.000  76.90   2455366.0
2016-06-14  76.570  76.88   2262878.0
2016-06-15  76.890  76.31   1986085.0
2016-06-16  76.270  77.03   1740479.0
2016-06-17  76.970  76.77   1863609.0
2016-06-20  77.070  76.86   1478273.0
2016-06-21  77.120  77.33   1735396.0
2016-06-22  77.380  77.35   1201586.0
2016-06-23  77.740  77.83    978065.0
2016-06-24  76.420  77.19   2932419.0
2016-06-27  76.790  76.83   2574445.0
2016-06-28  76.920  76.16   2092837.0
2016-06-29  76.580  77.57   3037550.0
2016-06-30  77.580  81.65   9125285.0
2016-07-01  81.445  81.60   3805956.0
2016-07-05  81.530  82.26   2894468.0
2016-07-06  82.170  82.48   2938242.0
2016-07-07  82.940  82.27   1870479.0
2016-07-08  82.580  82.64   1805791.0
2016-07-11  82.500  81.69   2208060.0
2016-07-12  81.660  81.52   1949358.0
2016-07-13  81.670  83.11   3009730.0
2016-07-14  83.000  85.32   7541911.0
2016-07-15  85.470  85.99   8330879.0
2016-07-18  85.950  85.61   3281174.0
2016-07-19  85.590  86.98   3168079.0
2016-07-20  86.900  82.26   8304666.0
2016-07-21  82.490  82.48   2683922.0
2016-07-22  82.770  82.86   1555883.0
2016-07-25  82.800  83.51   1553110.0
2016-07-26  83.510  82.84   1563646.0
2016-07-27  82.640  81.27   3017064.0
2016-07-28  81.350  81.79   1954071.0
2016-07-29  81.920  82.71   1943306.0
2016-08-01  82.620  82.37   2005006.0
2016-08-02  82.380  81.87   1231165.0
2016-08-03  81.890  81.08   2330007.0
2016-08-04  82.440  82.42   2652177.0
2016-08-05  82.840  82.71   2490263.0
2016-08-08  82.890  82.92   1636296.0
2016-08-09  82.920  82.98   1048896.0
2016-08-10  83.030  82.96    842878.0
2016-08-11  83.170  83.46   1837505.0
2016-08-12  83.500  83.53   1079183.0
2016-08-15  83.380  83.39   1466496.0
2016-08-16  83.230  82.45   1239206.0
2016-08-17  82.750  82.57   2067328.0
2016-08-18  82.490  83.02   1671664.0
2016-08-19  82.850  83.04   2148995.0
2016-08-22  83.100  83.05   1498352.0
2016-08-23  83.040  82.69    849702.0
2016-08-24  82.650  82.34   1072580.0
2016-08-25  82.390  82.82   1674409.0
2016-08-26  82.790  82.37   1494807.0
2016-08-29  82.510  83.11   2225923.0
2016-08-30  82.400  81.78   1636926.0
2016-08-31  81.890  82.21   1269578.0
2016-09-01  81.880  81.69   1543092.0
2016-09-02  82.170  82.42   1055494.0
2016-09-06  82.470  82.56    944924.0
2016-09-07  82.250  80.80   2046991.0
2016-09-08  80.580  79.99   2044567.0
2016-09-09  79.490  77.13   2806147.0
2016-09-12  77.280  79.13   2443652.0
2016-09-13  78.600  78.13   1630445.0
2016-09-14  78.300  78.09   2302304.0
2016-09-15  77.770  78.26   2904005.0
2016-09-16  77.900  78.02   1957280.0
2016-09-19  78.040  78.17   1142094.0
2016-09-20  78.580  77.28   1448998.0
2016-09-21  77.380  77.58   1582192.0
2016-09-22  77.920  78.22   2098418.0
2016-09-23  77.900  77.71    779964.0
2016-09-26  77.500  77.39   1210964.0
2016-09-27  77.660  77.38    825447.0
2016-09-28  77.380  77.82   1117694.0
2016-09-29  77.810  77.26    845383.0
2016-09-30  77.440  77.47   1444692.0
2016-10-03  77.210  77.25   1311914.0
2016-10-04  77.010  76.15   1601751.0
2016-10-05  76.250  76.18   2441384.0
2016-10-06  75.940  75.97   1688822.0
2016-10-07  76.060  76.34   2190804.0
2016-10-10  76.500  76.47   1657798.0
2016-10-11  76.470  76.05   1617671.0
2016-10-12  76.010  76.46   1036906.0
2016-10-13  76.060  75.78   1808424.0
2016-10-14  75.990  75.49   2295278.0
2016-10-17  75.660  74.99   2703422.0
2016-10-18  75.440  75.36   1282298.0
2016-10-19  75.370  74.93   1309831.0
2016-10-20  74.970  74.23   1815777.0
2016-10-21  74.020  74.34   1730673.0
2016-10-24  74.540  74.28   1728677.0
2016-10-25  74.240  74.21   1093071.0
2016-10-26  74.190  74.07   1296140.0
2016-10-27  74.070  74.16   1928346.0
2016-10-28  74.270  74.63   2139912.0
2016-10-31  74.900  75.13   2416057.0
2016-11-01  75.620  75.21   3057950.0
2016-11-02  75.270  75.09   2282552.0
2016-11-03  74.990  73.97   1623458.0
2016-11-04  73.940  73.67   1324886.0
2016-11-07  74.370  74.95   1283586.0
2016-11-08  74.750  76.96   3390737.0
2016-11-09  75.420  74.88   1923082.0
2016-11-10  74.460  72.65   2972402.0
2016-11-11  72.720  72.50   1785130.0
2016-11-14  72.430  72.53   2320269.0
2016-11-15  72.730  73.40   1884270.0
2016-11-16  73.450  73.26   1110027.0
2016-11-17  73.060  73.44   1197534.0
2016-11-18  73.350  73.07   1183170.0
2016-11-21  72.830  73.39   1308724.0
2016-11-22  73.610  74.49   1281810.0
2016-11-23  74.120  73.39   1341164.0
2016-11-25  73.710  74.16    497277.0
2016-11-28  74.010  73.89   1094978.0
2016-11-29  73.520  73.62    959810.0
2016-11-30  73.260  72.00   1854570.0
2016-12-01  71.610  70.96   2359682.0
2016-12-02  71.230  71.17   1352946.0
2016-12-05  71.230  71.67   2075601.0
