date    open   close    volume
                                   
2016-01-04  2.7500  2.8100   30034.0
2016-01-05  2.7700  2.8200   10805.0
2016-01-06  2.8000  2.7800   36218.0
2016-01-07  2.8000  2.7500   18672.0
2016-01-08  2.7500  2.7200   39245.0
2016-01-11  2.7400  2.6400   10363.0
2016-01-12  2.6500  2.6500   13410.0
2016-01-13  2.7800  2.6300    4962.0
2016-01-14  2.6200  2.7900   11510.0
2016-01-15  2.6700  2.7300   19635.0
2016-01-19  2.7600  2.6700    3067.0
2016-01-20  2.6501  2.6100    8301.0
2016-01-21  2.6100  2.6300    4628.0
2016-01-22  2.6800  2.5900   55299.0
2016-01-25  2.5300  2.4800   11791.0
2016-01-26  2.4700  2.4200   24003.0
2016-01-27  2.4201  2.4600   15923.0
2016-01-28  2.5400  2.5400   18382.0
2016-01-29  2.5400  2.6400   10198.0
2016-02-01  2.6200  2.5400   16427.0
2016-02-02  2.4600  2.4600    4897.0
2016-02-03  2.4600  2.5700  120715.0
2016-02-04  2.5300  2.6100   35124.0
2016-02-05  2.7300  2.5100    9538.0
2016-02-08  2.6600  2.5400   21102.0
2016-02-09  2.4500  2.4500   17794.0
2016-02-10  2.4800  2.4700    6088.0
2016-02-11  2.4100  2.5200   13015.0
2016-02-12  2.5700  2.6500    9900.0
2016-02-16  2.7400  2.7500   14928.0
2016-02-17  2.7400  2.6600   12172.0
2016-02-18  2.7000  2.6500   12029.0
2016-02-19  2.6300  2.6200   39345.0
2016-02-22  2.5500  2.5200   16410.0
2016-02-23  2.5000  2.4100   14807.0
2016-02-24  2.4500  2.5900   26240.0
2016-02-25  2.5600  2.5600   27062.0
2016-02-26  2.6000  2.5800   31415.0
2016-02-29  2.5400  2.5600    6751.0
2016-03-01  2.5400  2.5600    3607.0
2016-03-02  2.6000  2.6200    6960.0
2016-03-03  2.5800  2.7400   28812.0
2016-03-04  2.5100  2.7100    6819.0
2016-03-07  2.5400  2.6500    1689.0
2016-03-08  2.6100  2.5600   17050.0
2016-03-09  2.7300  2.7400    6153.0
2016-03-10  2.7000  2.6600    4711.0
2016-03-11  2.5301  2.7100    2736.0
2016-03-14  2.7700  2.7100    3529.0
2016-03-15  2.4910  2.5900    3458.0
2016-03-16  2.6700  2.6000   12745.0
2016-03-17  2.5700  2.7600    3606.0
2016-03-18  2.7500  2.6100   10979.0
2016-03-21  2.6184  2.6400    7509.0
2016-03-22  2.6100  2.6300    5446.0
2016-03-23  2.6315  2.6310     557.0
2016-03-24  2.6600  2.6600     241.0
2016-03-28  2.6300  2.5600    8118.0
2016-03-29  2.7400  2.7300    2503.0
2016-03-30  2.7400  2.6300    6473.0
2016-03-31  2.6300  2.6300   10196.0
2016-04-01  2.7057  2.6400    1865.0
2016-04-04  2.7300  2.5900   21503.0
2016-04-05  2.5500  2.5600   11401.0
2016-04-06  2.6478  2.6200    1492.0
2016-04-07  2.6300  2.6200    8200.0
2016-04-08  2.6100  2.5600    3887.0
2016-04-11  2.6492  2.6001    4348.0
2016-04-12  2.6616  2.6100    4503.0
2016-04-13  2.6000  2.6300    8924.0
2016-04-14  2.6980  2.7500    1300.0
2016-04-15  2.6501  2.6900    5188.0
2016-04-18  2.7000  2.7000    2780.0
2016-04-19  2.7490  2.7300    7553.0
2016-04-20  2.7000  2.6900    2086.0
2016-04-21  2.7600  2.7600    3272.0
2016-04-22  2.7800  2.7300    3958.0
2016-04-25  2.7000  2.6200    6256.0
2016-04-26  2.7500  2.6700   56319.0
2016-04-27  2.6600  2.7500   12714.0
2016-04-28  2.7500  2.7590   11198.0
2016-04-29  2.7700  2.7584   33160.0
2016-05-02  2.7600  2.6700   19444.0
2016-05-03  2.7100  2.7600   13734.0
2016-05-04  2.7400  2.7400    9657.0
2016-05-05  2.7350  2.7200   13235.0
2016-05-06  2.7400  2.7600   12010.0
2016-05-09  2.7200  2.7700   52676.0
2016-05-10  2.7400  2.6500   82800.0
2016-05-11  2.6500  2.6300   22213.0
2016-05-12  2.7000  2.6000   43624.0
2016-05-13  2.6600  2.6000   21629.0
2016-05-16  2.5500  2.6000   87917.0
2016-05-17  2.6400  2.6700  139067.0
2016-05-18  2.6900  2.7500    8274.0
2016-05-19  2.7700  2.7500   12897.0
2016-05-20  2.7419  2.7800   20945.0
2016-05-23  2.7500  2.7600   17269.0
2016-05-24  2.7154  2.7600   14857.0
2016-05-25  2.7200  2.7300    4142.0
2016-05-26  2.7400  2.7600    6657.0
2016-05-27  2.7400  2.7200    1709.0
2016-05-31  2.7400  2.8600   23744.0
2016-06-01  2.8500  2.9400   33241.0
2016-06-02  2.9300  2.8100   13450.0
2016-06-03  2.8250  2.9500    8617.0
2016-06-06  2.9200  2.9900   22514.0
2016-06-07  2.9600  2.9700   11476.0
2016-06-08  2.9898  2.9900    7848.0
2016-06-09  2.9500  2.9750    6961.0
2016-06-10  2.9779  2.9900   22282.0
2016-06-13  2.9900  3.0000   19002.0
2016-06-14  3.0200  2.9900    6586.0
2016-06-15  3.0200  2.9100    9523.0
2016-06-16  2.9100  2.9100      30.0
2016-06-17  2.9300  2.9900    4748.0
2016-06-20  2.9600  2.9900    5156.0
2016-06-21  3.0100  2.9800   13087.0
2016-06-22  2.9600  2.9500     588.0
2016-06-23  2.9040  2.8600    9335.0
2016-06-24  2.8500  2.8200    3637.0
2016-06-27  2.8800  2.9400    9660.0
2016-06-28  2.9800  2.7600   85216.0
2016-06-29  2.7939  2.9600    1104.0
2016-06-30  2.7200  2.8200   12492.0
2016-07-01  2.8101  2.7700   35318.0
2016-07-05  2.8500  2.8500     100.0
2016-07-06  2.8600  2.9001   12045.0
2016-07-07  2.9068  2.9399    1500.0
2016-07-08  2.9200  2.9300    3182.0
2016-07-11  2.9100  2.8800   10368.0
2016-07-12  2.9032  2.9100    6408.0
2016-07-13  2.8899  2.8900    5900.0
2016-07-14  2.8800  2.9000    8604.0
2016-07-15  2.9040  2.8800   15661.0
2016-07-18  2.8600  2.8250    4705.0
2016-07-19  2.8000  2.8100   17021.0
2016-07-20  2.8000  2.7900    3044.0
2016-07-21  2.8684  2.8400     923.0
2016-07-22  2.8799  2.8400   14965.0
2016-07-25  2.8200  2.8000   14019.0
2016-07-26  2.7000  2.8100    2128.0
2016-07-27  2.7893  2.7300    2928.0
2016-07-28  2.7100  2.7100    1432.0
2016-07-29  2.7300  2.8300    1012.0
2016-08-01  2.7989  2.7500    2242.0
2016-08-02  2.7100  2.6300   72520.0
2016-08-03  2.6300  2.7500   21800.0
2016-08-04  2.6600  2.7400  129164.0
2016-08-05  2.7311  2.8400   30945.0
2016-08-08  2.8000  2.8200   39002.0
2016-08-09  2.8583  2.8600    3310.0
2016-08-10  2.8020  2.8500    2551.0
2016-08-11  2.7500  2.8400  160290.0
2016-08-12  2.7800  2.8500    7463.0
2016-08-15  2.7000  2.8900    8543.0
2016-08-16  2.9000  2.8700   18201.0
2016-08-17  2.8900  3.1399  296664.0
2016-08-18  3.0900  3.0900   28789.0
2016-08-19  3.0400  3.0900    5657.0
2016-08-22  3.1000  3.0700   34837.0
2016-08-23  3.0500  3.1000   20644.0
2016-08-24  3.1300  3.1000   40745.0
2016-08-25  3.0900  3.0800   12460.0
2016-08-26  3.0800  3.1000   35294.0
2016-08-29  2.9812  3.1000   58766.0
2016-08-30  3.1400  3.1000    1864.0
2016-08-31  3.1000  3.1000   11811.0
2016-09-01  3.0700  3.1200    3615.0
2016-09-02  3.1200  2.9800    9269.0
2016-09-06  3.0400  2.9800   28841.0
2016-09-07  3.0000  2.9800   10788.0
2016-09-08  2.9800  2.9600    8597.0
2016-09-09  2.9600  2.8700   25803.0
2016-09-12  2.8500  2.8300    9410.0
2016-09-13  2.8300  2.8300   49710.0
2016-09-14  2.8559  2.8800   52017.0
2016-09-15  2.9000  2.9100   49437.0
2016-09-16  2.9300  3.0400   61255.0
2016-09-19  3.0700  2.9500   20122.0
2016-09-20  2.9800  3.1900   77818.0
2016-09-21  3.1900  3.1000   30284.0
2016-09-22  3.0601  3.1100   89104.0
2016-09-23  3.1100  3.1500   27504.0
2016-09-26  3.1400  3.1200   11299.0
2016-09-27  3.1194  3.1400    1694.0
2016-09-28  3.1200  3.2400   60505.0
2016-09-29  3.3193  3.2800    4716.0
2016-09-30  3.2600  3.1900   11325.0
2016-10-03  3.2800  3.2000    4031.0
2016-10-04  3.1700  3.1400   21697.0
2016-10-05  3.2000  3.1500   26071.0
2016-10-06  3.1900  3.2000   10759.0
2016-10-07  3.2174  3.1900    2730.0
2016-10-10  3.2294  3.2600    7173.0
2016-10-11  3.2900  3.2200    3554.0
2016-10-12  3.2500  3.2200    3863.0
2016-10-13  3.3100  3.1700    3848.0
2016-10-14  3.1400  3.1200    5804.0
2016-10-17  3.1900  3.1800    3672.0
2016-10-18  3.2000  3.2200    5377.0
2016-10-19  3.2700  3.1800   31874.0
2016-10-20  3.1748  3.3000   28810.0
2016-10-21  3.3000  3.2900    8139.0
2016-10-24  3.2890  3.3000   32396.0
2016-10-25  3.3300  3.2300    9252.0
2016-10-26  3.2200  3.1800    5095.0
2016-10-27  3.1800  3.1800    6154.0
2016-10-28  3.2000  3.2000    1232.0
2016-10-31  3.2300  3.2100     301.0
2016-11-01  3.2200  3.1100    3709.0
2016-11-02  3.1000  3.1000    2324.0
2016-11-03  3.1101  2.9400   16190.0
2016-11-04  2.8800  2.8100   10699.0
2016-11-07  3.0200  2.8600   19409.0
2016-11-08  2.9600  2.8300   19683.0
2016-11-09  2.8000  2.7220   14943.0
2016-11-10  2.8000  2.9000   83361.0
2016-11-11  3.0300  2.8600   38738.0
2016-11-14  2.8000  2.7700   59013.0
2016-11-15  2.7763  3.0000   59736.0
2016-11-16  2.8020  3.2900   86880.0
2016-11-17  3.2700  3.3500   22620.0
2016-11-18  3.0500  3.3400   25485.0
2016-11-21  3.3300  3.3700   21329.0
2016-11-22  3.3900  3.3600   57149.0
2016-11-23  3.2300  3.1800    5772.0
2016-11-25  3.3300  3.2900   40737.0
2016-11-28  3.3000  3.3000   25933.0
2016-11-29  3.3501  3.3600   32304.0
2016-11-30  3.3900  3.5500   72136.0
2016-12-01  3.4900  3.4500   19826.0
2016-12-02  3.4800  3.4900    9560.0
2016-12-05  3.4300  3.4300   11337.0
2016-12-06  3.4500  3.4000   10578.0
2016-12-07  3.3300  3.4100    4326.0
2016-12-08  3.4900  3.5200  113158.0
2016-12-09  3.5700  3.5800   12563.0
2016-12-12  3.6500  3.5600   95318.0
2016-12-13  3.5207  3.6700   13951.0
2016-12-14  3.6800  3.4000   23893.0
2016-12-15  3.6000  3.4800   57264.0
2016-12-16  3.4800  3.5000   36333.0
2016-12-19  3.4900  3.4200    9380.0
2016-12-20  3.4800  3.4600    4831.0
2016-12-21  3.3400  3.4100   12136.0
2016-12-22  3.3500  3.3200   81354.0
2016-12-23  3.3100  3.3700   17287.0
2016-12-27  3.4233  3.4356   15233.0
2016-12-28  3.3100  3.3200    6317.0
2016-12-29  3.2900  3.2500    5862.0
2016-12-30  3.2500  3.3300   55417.0
2017-01-03  3.3800  3.4800   22607.0
2017-01-04  3.4850  3.5100   11465.0
2017-01-05  3.6100  3.6200   16321.0
2017-01-06  3.6500  3.6000    4768.0
2017-01-09  3.6500  3.7500   55920.0
2017-01-10  3.7800  3.8300   33548.0
2017-01-11  3.9000  3.8000   21109.0
2017-01-12  3.7400  3.7200    7963.0
2017-01-13  3.7600  3.8600    5344.0
2017-01-17  3.8900  3.8400   29259.0
2017-01-18  3.8200  3.8650   21740.0
2017-01-19  3.8600  3.8700   14981.0
2017-01-20  3.9251  3.8300   10539.0
2017-01-23  3.8700  3.8600    8498.0
2017-01-24  3.8900  3.9000   10330.0
2017-01-25  3.8772  3.9200   27424.0
2017-01-26  3.9100  3.8860   15508.0
2017-01-27  3.9000  3.9000   44120.0
2017-01-30  3.9300  3.9300   10698.0
2017-01-31  3.9216  3.9250    7008.0
2017-02-01  3.9001  3.9300    5790.0
2017-02-02  3.9200  3.9300    6861.0
2017-02-03  3.9000  3.9400   12885.0
2017-02-06  3.9200  3.8500   33141.0
2017-02-07  3.8726  3.8550   23115.0
2017-02-08  3.8500  3.7400   14149.0
2017-02-09  3.6300  3.0800  184747.0
2017-02-10  3.1300  3.1700   46494.0
2017-02-13  3.0831  3.1000   13012.0
2017-02-14  3.1500  3.1000   58170.0
2017-02-15  3.0700  3.1200   10225.0
2017-02-16  3.1100  3.1300   13953.0
2017-02-17  3.2000  3.1700   21111.0
2017-02-21  3.1100  3.1400    6259.0
2017-02-22  3.1100  3.1400    9136.0
2017-02-23  3.1100  3.2600  189701.0
2017-02-24  3.4700  3.2800   71869.0
2017-02-27  3.3000  3.1900   29645.0
2017-02-28  3.1300  3.1400   11087.0
2017-03-01  3.1365  3.1500   15685.0
2017-03-02  3.1847  3.1600   20605.0
2017-03-03  3.2000  3.2000   11267.0
2017-03-06  3.1500  3.1400    8820.0
2017-03-07  3.1217  3.1200   16523.0
2017-03-08  3.1500  3.1200   31746.0
2017-03-09  3.1800  3.1400   18605.0
2017-03-10  3.1400  3.1400    3383.0
2017-03-13  3.1100  3.1400   27787.0
2017-03-14  3.1257  3.0900   20783.0
2017-03-15  3.1100  3.1200   10764.0
2017-03-16  3.1500  3.1800    1334.0
2017-03-17  3.1392  3.1400    7511.0
2017-03-20  3.1700  3.1200    5006.0
2017-03-21  3.1400  3.1101    8666.0
2017-03-22  3.0800  3.0700   10445.0
2017-03-23  3.0900  3.0600    3910.0
2017-03-24  3.0600  3.0300   17396.0
2017-03-27  3.0320  3.0300    7469.0
2017-03-28  2.9900  3.0000   12891.0
2017-03-29  3.0172  3.0500    9318.0
2017-03-30  3.0500  2.9900    7633.0
2017-03-31  3.0400  3.0200    2606.0
2017-04-03  3.0200  2.9500    9165.0
2017-04-04  2.9600  2.8900   36496.0
2017-04-05  2.8901  2.9700   28872.0
2017-04-06  2.9889  3.0200   23900.0
2017-04-07  3.0400  3.0800   21199.0
2017-04-10  3.0168  3.0000    6927.0
2017-04-11  2.9700  3.0800  212510.0
2017-04-12  3.1000  3.0600  127089.0
2017-04-13  3.0000  3.0060   30391.0
2017-04-17  3.0400  3.0400    6295.0
2017-04-18  3.0200  2.9900    4459.0
2017-04-19  2.9900  3.0000    3396.0
2017-04-20  3.0500  3.0000   17855.0
2017-04-21  2.9900  2.9900    1897.0
2017-04-24  3.0001  3.0000    4247.0
2017-04-25  3.0500  3.1345   43492.0
2017-04-26  3.1200  3.2200   16941.0
2017-04-27  3.2232  3.3500   26851.0
2017-04-28  3.4500  3.4900   14186.0
2017-05-01  3.5500  3.3700   15291.0
2017-05-02  3.3400  3.3200   40335.0
2017-05-03  3.4352  3.2400   25810.0
2017-05-04  3.2700  3.2800   27252.0
2017-05-05  3.2968  3.4200   37663.0
2017-05-08  3.4400  3.3818    2689.0
2017-05-09  3.3958  3.5000   80392.0
2017-05-10  3.5019  3.6500   26068.0
2017-05-11  3.4700  3.3300  127429.0
2017-05-12  3.3300  3.2900   16744.0
2017-05-15  3.3134  3.4200   21761.0
2017-05-16  3.3150  3.4600    6892.0
2017-05-17  3.3772  3.4000   32808.0
2017-05-18  3.3800  3.4500    9111.0
2017-05-19  3.5400  3.7100   48091.0
2017-05-22  3.7400  3.7700   53161.0
2017-05-23  3.7600  3.8500   29095.0
2017-05-24  3.8700  3.9000   33123.0
2017-05-25  3.8900  3.8100   23257.0
2017-05-26  3.8110  3.8800    4077.0
2017-05-30  3.8500  3.8000    7556.0
2017-05-31  3.8000  3.9400   81326.0
2017-06-01  3.9800  4.1700   67241.0
2017-06-02  4.2200  4.1200    8265.0
2017-06-05  4.1600  4.0100   30741.0
