date   open   close      volume
                                    
2016-01-04  40.29  39.970   7528184.0
2016-01-05  39.94  39.820   6996683.0
2016-01-06  39.15  38.820   7073915.0
2016-01-07  38.14  37.840   8238392.0
2016-01-08  38.20  37.150   6984945.0
2016-01-11  37.65  37.420   5718788.0
2016-01-12  38.00  37.720   6445223.0
2016-01-13  38.01  36.460   8969309.0
2016-01-14  36.74  37.070   7369969.0
2016-01-15  35.61  35.780   7459415.0
2016-01-19  36.38  35.930   8179018.0
2016-01-20  34.89  35.470  12983392.0
2016-01-21  35.71  34.310  12502374.0
2016-01-22  34.82  35.150   9117392.0
2016-01-25  35.02  34.670   8933717.0
2016-01-26  34.75  35.560   7427686.0
2016-01-27  35.41  35.430   7119140.0
2016-01-28  35.75  35.370   7180957.0
2016-01-29  35.58  36.220   7699957.0
2016-02-01  35.86  35.500   6557164.0
2016-02-02  34.96  34.290   8421155.0
2016-02-03  34.55  34.340   8497195.0
2016-02-04  34.27  34.950   6187893.0
2016-02-05  35.00  34.460   5552314.0
2016-02-08  33.69  33.300   9439829.0
2016-02-09  32.60  33.600   6777269.0
2016-02-10  34.06  33.560   7721386.0
2016-02-11  32.31  32.740   9782556.0
2016-02-12  33.42  33.830   9233982.0
2016-02-16  34.46  34.550   8241776.0
2016-02-17  35.04  34.910   8377632.0
2016-02-18  34.96  34.540   6913772.0
2016-02-19  34.41  34.930   7296532.0
2016-02-22  35.35  35.430   5184649.0
2016-02-23  35.29  35.060   5033193.0
2016-02-24  34.29  34.770   5894698.0
2016-02-25  34.78  35.330   4677633.0
2016-02-26  35.59  36.120   6652619.0
2016-02-29  35.94  35.390   7018483.0
2016-03-01  35.61  36.800   6993906.0
2016-03-02  36.69  37.420   6846270.0
2016-03-03  37.37  37.690   5228222.0
2016-03-04  37.85  38.090   7569991.0
2016-03-07  37.67  38.170   4698514.0
2016-03-08  37.68  37.490   6155169.0
2016-03-09  37.79  37.140   5889708.0
2016-03-10  37.44  36.870   7147743.0
2016-03-11  37.33  37.750   6131118.0
2016-03-14  37.41  37.630   4842167.0
2016-03-15  37.24  37.490   4695096.0
2016-03-16  37.37  37.170   6295813.0
2016-03-17  37.06  37.380   8577229.0
2016-03-18  37.59  38.150  10530156.0
2016-03-21  38.20  38.130   5365525.0
2016-03-22  37.75  37.860   4491536.0
2016-03-23  37.89  37.520   5096261.0
2016-03-24  37.09  37.280   3667468.0
2016-03-28  37.32  37.340   3695000.0
2016-03-29  36.94  36.970   4907780.0
2016-03-30  37.30  37.140   5087671.0
2016-03-31  37.00  36.830   4755503.0
2016-04-01  36.66  36.930   6374693.0
2016-04-04  36.92  37.040   4674730.0
2016-04-05  36.59  36.520   6456775.0
2016-04-06  36.47  36.970  10732811.0
2016-04-07  36.60  35.670   4918031.0
2016-04-08  36.05  35.490   5383423.0
2016-04-11  35.76  35.860   4004662.0
2016-04-12  36.01  36.130   5531155.0
2016-04-13  36.44  37.780   6000619.0
2016-04-14  37.71  38.060   4652193.0
2016-04-15  38.02  37.850   5289672.0
2016-04-18  37.69  38.310   4257718.0
2016-04-19  38.38  38.840   5092300.0
2016-04-20  38.82  39.720   7314367.0
2016-04-21  40.17  40.700   8406655.0
2016-04-22  40.58  41.060   6815436.0
2016-04-25  40.86  40.670   6368106.0
2016-04-26  40.90  41.230   6006180.0
2016-04-27  41.06  41.280   5129043.0
2016-04-28  40.86  40.640   5453123.0
2016-04-29  40.19  40.240   5947550.0
2016-05-02  40.28  40.770   6055731.0
2016-05-03  40.09  39.810   4974319.0
2016-05-04  39.39  39.280   4297382.0
2016-05-05  39.28  39.400   3790036.0
2016-05-06  39.15  39.530   3553654.0
2016-05-09  39.48  39.370   4713957.0
2016-05-10  39.69  40.240   4152290.0
2016-05-11  40.07  39.870   5317950.0
2016-05-12  40.12  39.740   6713721.0
2016-05-13  39.75  39.440   5411262.0
2016-05-16  39.32  39.740   3904528.0
2016-05-17  39.54  39.840   8157591.0
2016-05-18  39.90  41.140   8032233.0
2016-05-19  40.85  40.830   5677441.0
2016-05-20  41.01  41.070   4310024.0
